"sample","easting","northing","altitude","mintemp","precipitation","distwater","aspect","slope","distfarm","distpoul","density","vegtype","dist_urb","year","island","age","malaria","lk6","lk5","kys9","ps1530","x5239s1","x7259s1","tlr4_1","tlr4_2","tlr4_3","tlr4_4","x5239s1_a","x5239s1_t","x7259s1_a","x7259s1_t","tlr4_1_a","tlr4_1_g","tlr4_2_a","tlr4_2_g","tlr4_3_c","tlr4_3_t","tlr4_4_a","tlr4_4_c","tlr4_prot_1","tlr4_prot_2","tlr4_prot_3","tlr4_prot_4","x5239s1_t_2","x7259s1_a_2","tlr4_1_g_2","tlr4_2_a_2","tlr4_3_c_2","tlr4_4_c_2","x5239s1_het","x7259s1_het","tlr4_1_het","tlr4_2_het","tlr4_3_het","tlr4_4_het","tlr4_het","distwater_cat","disturb_cat","distfarm_cat","distpoul_cat"
1143,353501,3113740,227,12.9,316,14.899511,"W",3.122,296.624341,623.910249,0.458,"Urban",20.471256,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","close","close","close"
1144,353340,3114471,296,12.6,324.1989,16.069988,"SE",2.655,454.96813,1339.164665,0.611,"Shrub",123.648572,2011,"TF","adult","Y","Y","N","N","N","AA","TT","AA","GG","TT","AA",1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","median far","median close","median close"
1145,352565,3115660,492,11.3,360,44.972951,"SE",5.937,1050.890098,2650.358466,0.458,"Urban",86.204654,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","TT","AC",1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,"homozygous","heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","close","median close","median far","median far"
1146,344231,3105133,187,13.59,285.0562,78.657882,"SE",4.997,593.385203,593.385203,0.458,"Shrub",100.927052,2011,"TF","adult","N","N","N","N","N","TT","AT","AA","GG","CT","AC",0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,2,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","median close","median close","close"
1147,344251,3105145,187,13.59,285.0562,78.657882,"SE",4.997,593.385203,593.385203,0.458,"Shrub",100.927052,2011,"TF","adult","N","N","N","N","N","AA","TT","AA","GG","CT","AC",1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,"homozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","median close","median close","close"
1148,344220,3105272,192,13.58,294.9283,119.021125,"SE",4.877,486.57579,486.57579,0.458,"Shrub",119.419996,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median close","median far","median close","close"
1149,343390,3104378,140,13.6,287.8378,244.157863,"S",6.288,572.496288,1706.168807,0.611,"Shrub",18.751515,2011,"TF","adult","N","N","N","N","N","AA","TT","AA","GG","CT","AC",1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,"homozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median close","close","median close","median close"
1150,346595,3102159,9,14.3,254,180.744824,"S",1.479,3221.530847,3441.043155,0.407,"Shrub",177.084181,2011,"TF","adult","Y","Y","N","N","N","AA","TT","AA","GG","CT","CC",1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,2,"homozygous","homozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","median close","median far","far","far"
1151,346615,3102179,9,14.3,254,180.744824,"S",1.479,3221.530847,3441.043155,0.407,"Shrub",177.084181,2011,"TF","adult","Y","Y","N","N","N","AT","AT","AA","GG","CC","CC",1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,2,2,"heterozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","median far","far","far"
1152,363491,3134924,179,13.5,306,21.076126,"SE",6.381,411.588386,654.574671,0.916,"Urban",112.674109,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","median far","close","close"
1153,363501,3134934,179,13.5,306,21.076126,"SE",6.381,411.588386,654.574671,0.916,"Urban",112.674109,2011,"TF","adult","Y","Y","N","N","N","AA","TT","AA","GG","CT","AC",1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,"homozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","close","median far","close","close"
1154,363768,3135775,193,13.2,304.9382,105.913552,"SE",5.589,229.636669,229.636669,0.814,"Shrub",38.848289,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CC","CC",1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,2,2,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","close","close","close"
1155,363510,3136963,256,13.1,324,80.26485,"SE",11.546,26.907248,26.907248,0.458,"Urban",8.223111,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","TT","AC",1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,"homozygous","heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","close","close","close","close"
1156,370435,3144245,351,14.5,327.1908,244.846192,"E",4.584,453.64744,2401.442274,0.713,"Shrub",48.802361,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CC","CC",1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,2,2,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","median close","median close","median far"
1157,370321,3144218,360,14.5,328.4659,300.378231,"SE",5.241,443.541429,2350.886215,0.713,"Shrub",48.304104,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CC","CC",1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,2,2,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median far","median close","median close","median far"
1158,370415,3144255,351,14.5,327.1908,244.846192,"E",4.584,453.64744,2401.442274,0.713,"Shrub",48.802361,2011,"TF","adult","Y","Y","N","N","N","AA","AA","AA","GG","CC","CC",1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","median close","median close","median far"
1159,369516,3146303,565,10.86,464,115.814388,"E",6.978,420.86221,1000.017999,0.509,"Shrub",33.820376,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median close","close","close","median close"
1160,369546,3146315,565,10.86,464,115.814388,"E",6.978,420.86221,1000.017999,0.509,"Shrub",33.820376,2011,"TF","adult","Y","Y","N","N","N","AA","TT","AA","GG","TT","AA",1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","close","close","median close"
1161,369156,3144206,414,13.92,363.551,638.953383,"SE",2.566,302.200264,1724.465424,0.814,"Shrub",44.254377,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CT","CC",1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,2,"homozygous","heterozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","median far","close","close","median close"
1162,369177,3143560,365,13.98,279,742.551116,"SE",9.167,724.106345,2352.439159,0.56,"Shrub",77.67263,2011,"TF","adult","Y","Y","N","N","N","AA","TT","AA","GG","CT","AC",1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,"homozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","median close","median far","median far"
1163,368054,3149121,718,8.61,559.0314,1018.496325,"E",4.6,1099.172415,1279.678084,0.254,"Urban",156.011381,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","median far","median far","median close"
1164,367543,3149472,738,8.9,567,754.447855,"NE",5.874,753.197185,1618.446786,0.203,"Urban",33.611037,2011,"TF","adult","N","N","N","N","N","AA","TT","AA","GG","CT","CC",1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,2,"homozygous","homozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","far","close","median far","median close"
1165,367563,3149485,738,8.9,567,754.447855,"NE",5.874,753.197185,1618.446786,0.203,"Urban",33.611037,2011,"TF","adult","N","N","N","N","N","AT","AA","AA","GG","CC","CC",1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,2,0,0,2,2,"heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","close","median far","median close"
1166,369739,3150830,629,9.5,531.0081,246.495913,"NE",5.233,281.001779,2680.610751,0.203,"Grass",17.825038,2011,"TF","adult","Y","Y","N","N","N","AA","AA","AA","GG","CC","CC",1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","close","close","median far"
1167,369122,3147894,628,9.51,508.7035,150.313969,"E",2.525,498.78352,1342.197079,0.407,"Urban",58.001774,2011,"TF","adult","Y","Y","N","N","N","AT","AA","AA","GG","CT","AC",1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,2,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median close","median close","median close","median close"
1168,369058,3146963,621,9.52,482.8284,183.1178,"SE",5.252,267.031833,1196.695449,0.509,"Urban",74.382388,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median close","median close","close","median close"
1169,370363,3143379,225,14.5,264.7253,207.238179,"SE",10.116,490.493628,3017.978296,0.662,"Urban",38.902835,2011,"TF","adult","Y","Y","N","N","N","AA","AA","AA","GG","CT","CC",1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,2,0,0,1,2,"homozygous","homozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","median close","close","median close","median far"
1170,370383,3143383,225,14.5,264.7253,207.238179,"SE",10.116,490.493628,3017.978296,0.662,"Urban",38.902835,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median close","close","median close","median far"
1171,333797,3100910,49,14,271,499.191162,"SE",1.838,2311.405849,2311.405849,0.458,"Shrub",202.362134,2011,"TF","adult","N","N","N","N","N","TT","TT","AA","GG","CC","CC",0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median far","median far","far","median far"
1172,333400,3100370,37,14.2,269,618.841218,"W",2.618,2472.351512,2472.351512,0.305,"Shrub",376.173332,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","TT","AC",1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,"homozygous","heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","median far","far","far","median far"
1173,332954,3099709,14,14.2,263,249.477649,"SW",0.719,2837.180466,2837.180466,0.407,"Shrub",223.942408,2011,"TF","adult","Y","Y","N","N","N","TT","AT","AA","GG","CC","CC",0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,2,1,0,0,2,2,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","median far","far","median far"
1174,333090,3101275,81,14,271,763.961777,"S",16.008,2149.408523,3106.212645,0.356,"Shrub",287.704865,2011,"TF","adult","Y","Y","N","N","N","AT","AT","AA","GG","CC","CC",1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,2,2,"heterozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","far","far","far","median far"
1175,333814,3101211,43,14,271,200.402573,"S",3.666,2139.824759,2463.621115,0.458,"Shrub",134.648577,2011,"TF","adult","N","N","N","N","N","AT","TT","AA","GG","CC","CC",1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,2,2,"heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","median far","far","median far"
1176,335450,3101840,49,14,272,322.851554,"SW",1.479,910.670632,1602.061172,0.407,"Urban",42.400688,2011,"TF","adult","Y","Y","N","N","N","AA","TT","AA","GG","CC","CC",1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median far","close","median far","median close"
1177,338679,3099809,27,14.3,265,713.614572,"SW",2.618,1156.868618,2888.800443,0.203,"Shrub",163.205725,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","median far","median far","median far"
1178,338230,3100132,26,14.3,265,489.653194,"W",2.258,653.701001,2470.142101,0.203,"Shrub",238.253988,2011,"TF","adult","N","N","N","N","N","AA","TT","AA","GG","CT","AC",1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,"homozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","median far","median close","median far"
1179,338240,3100145,26,14.3,265,489.653194,"W",2.258,653.701001,2470.142101,0.203,"Shrub",238.253988,2011,"TF","adult","N","N","N","N","N","AT","AT","AA","GG","CT","AC",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,"heterozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","median far","median close","median far"
1180,328699,3112226,219,13.4,330,366.656271,"SW",2.158,730.310892,1506.478011,0.865,"Shrub",62.760042,2011,"TF","adult","Y","Y","N","N","N","AA","TT","AA","GG","CT","CC",1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,2,"homozygous","homozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","median far","median close","median far","median close"
1181,328710,3112246,219,13.4,330,366.656271,"SW",2.158,730.310892,1506.478011,0.865,"Shrub",62.760042,2011,"TF","adult","N","N","N","N","N","AA","TT","AA","GG","CT","CC",1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,2,"homozygous","homozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","median far","median close","median far","median close"
1182,325835,3113337,112,13.8,302.4542,105.105866,"SW",4.482,1700.04147,4569.510367,0.763,"Grass",1.860505,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CC","CC",1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,2,2,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","close","far","far"
1183,320875,3120408,30,13.9,300.5983,383.885782,"NW",2.952,890.261197,10576.84887,0.56,"Shrub",98.318806,2011,"TF","adult","N","N","N","N","N","AA","AA","AA","GG","CT","AC",1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,2,0,0,1,1,"homozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","median close","median far","far"
1184,323644,3115931,64,13.6,316,37.131325,"NW",8.582,1247.570438,6815.00066,0.356,"Shrub",80.153873,2011,"TF","adult","N","N","N","N","N","AT","AT","AA","GG","CT","CC",1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,2,"heterozygous","heterozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","close","median close","far","far"
1185,335315,3104858,151,13.2,298,796.438871,"SE",6.461,1165.242034,1441.66605,0.356,"Shrub",273.723309,2011,"TF","adult","N","N","N","N","N","AT","AT","AA","GG","CT","AC",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,"heterozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","far","median far","median far","median close"
1186,334055,3104906,159,12.41,293.1353,640.279474,"NE",8.728,1648.362217,1648.362217,0.509,"Urban",157.071041,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","median far","far","median close"
1187,334458,3106465,271,12.31,339,1.802427,"S",5.073,478.167334,478.167334,0.916,"Shrub",96.632634,2011,"TF","adult","Y","Y","N","N","N","AT","AT","AA","GG","CC","CC",1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,2,2,"heterozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","median close","median close","close"
1188,336087,3107715,361,12.29,344,186.469595,"S",4.018,670.964976,858.058273,0.509,"Urban",60.870511,2011,"TF","adult","N","N","N","N","N","AA","TT","AA","GG","CC","CC",1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,2,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","median close","median close","close"
1189,336107,3107735,361,12.29,344,186.469595,"S",4.018,670.964976,858.058273,0.509,"Urban",60.870511,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT","CC",1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,2,"homozygous","heterozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","median close","median close","median close","close"
1190,337037,3107520,335,12.2,351,33.539295,"S",4.205,413.63994,413.63994,0.407,"Urban",54.216251,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CC","CC",1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,2,2,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","median close","close","close"
1191,338530,3107526,475,11.6,380,408.01237,"W",21.974,1080.389281,1080.389281,0.509,"Shrub",265.314062,2011,"TF","adult","Y","Y","N","N","N","AT","TT","AA","GG","CT","AC",1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","median far","median far","median close"
1192,341565,3109871,665,10.6,400.4049,141.514081,"SE",10.35,677.586894,792.80893,0.305,"Shrub",49.676685,2011,"TF","adult","Y","Y","N","N","N","AT","AT","AA","GG","CT","AC",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,"heterozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median close","median close","median close","close"
1193,340402,3111798,974,8.8,470.1238,114.077965,"S",4.42,956.732982,2663.186061,0.101,"Urban",172.412146,2011,"TF","adult","Y","Y","N","N","N","AA","AT","AA","GG","CT","CC",1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,2,"homozygous","heterozygous","homozygous","homozygous","heterozygous","homozygous","homozygous","median close","median far","median far","median far"
1194,346290,3112495,582,10.6,391.0568,97.099502,"E",11.99,840.43917,1287.4199,0.356,"Shrub",155.185034,2011,"TF","adult","Y","Y","N","N","N","AT","TT","AA","GG","CC","CC",1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,2,2,"heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","median far","median far","median close"
1195,347413,3110013,357,12.3,350,100.727243,"SE",3.167,598.681885,748.305418,0.865,"Urban",14.742655,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CC","CC",1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,2,2,"homozygous","heterozygous","homozygous","homozygous","homozygous","homozygous","homozygous","close","close","median close","close"
1196,348218,3110061,329,12.66,341,108.917727,"SE",6.412,563.184694,690.057968,0.662,"Shrub",75.423855,2011,"TF","adult","N","N","N","N","N","AA","AT","AA","GG","CT","AC",1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,"homozygous","heterozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median close","median close","median close","close"
1197,348696,3111197,388,12.2,347,180.062209,"SE",2.626,835.002395,1031.790676,0.763,"Shrub",163.638549,2011,"TF","adult","Y","Y","N","N","N","AA","TT","AA","GG","TT","AA",1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","homozygous","median close","median far","median far","median close"
1198,349909,3113815,471,11.2,376,366.333278,"E",5.943,781.839497,1022.869004,0.407,"Shrub",221.578751,2011,"TF","adult","Y","Y","N","N","N","AT","TT","AA","GG","CT","AC",1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,"heterozygous","homozygous","homozygous","homozygous","heterozygous","heterozygous","heterozygous","median far","median far","median far","median close"
